,EmployeeID,Name,Age,Gender,Department,JobTitle,Salary,YearsAtCompany,PerformanceRating,EducationLevel
4382,4383,Anna Black,21,Female,Engineering,Engineer,59590.62,23,2,1
4383,4384,Regina Burgess,40,Female,Finance,Executive,50544.82,15,2,1
4384,4385,Nicholas Miller,34,Male,Engineering,Consultant,48732.29,17,2,2
4385,4386,Jason Myers,56,Male,Sales,Engineer,63497.36,3,2,1
4386,4387,Joyce Mason,41,Male,Marketing,Manager,71266.68,20,2,1
4387,4388,Robert Mata,36,Female,IT,Manager,68454.45,24,2,4
4388,4389,Gina Santos,50,Male,Marketing,Executive,81855.01,1,3,2
4389,4390,Sheila Graham,37,Female,Finance,Engineer,61781.38,1,5,2
4390,4391,Sheryl Rodriguez,63,Male,HR,Consultant,59704.25,13,3,2
4391,4392,Kelsey Moore,34,Female,Finance,Coordinator,49569.45,5,3,4
4392,4393,Patrick Scott,26,Female,Finance,Engineer,46441.15,14,1,2
4393,4394,Kelly Mccall,48,Male,Sales,Consultant,63973.96,6,3,4
4394,4395,Natasha Lopez,37,Female,Finance,Engineer,45939.71,23,3,3
4395,4396,Natasha Dudley,61,Male,Finance,Coordinator,57562.13,1,2,1
4396,4397,Sara Calderon DVM,58,Female,Finance,Analyst,68972.01,15,3,1
4397,4398,Thomas Jones,22,Male,Marketing,Manager,63596.61,29,3,2
4398,4399,Jacob Smith,22,Female,Sales,Engineer,59573.4,4,1,3
4399,4400,Jason Miller,29,Female,Finance,Coordinator,66768.24,7,4,2
4400,4401,Crystal Miller,36,Female,Operations,Coordinator,55962.97,17,1,4
4401,4402,Andrew Zimmerman,50,Female,Marketing,Analyst,69474.51,1,4,2
4402,4403,Patty Hernandez,54,Female,HR,Executive,82792.53,10,5,1
4403,4404,Jacqueline Matthews,24,Female,Operations,Consultant,54256.12,29,3,3
4404,4405,Eric Lopez,51,Male,Marketing,Consultant,62402.19,30,3,3
4405,4406,Scott Jackson,37,Male,Engineering,Engineer,52727.28,23,1,4
4406,4407,Jeremy Nelson,41,Female,Operations,Coordinator,54503.12,19,1,4
4407,4408,Anthony Garcia,65,Female,IT,Manager,51299.72,8,4,4
4408,4409,Heather Knight,34,Male,HR,Coordinator,77873.42,4,4,4
4409,4410,Andrew Kennedy,27,Female,IT,Manager,61319.95,20,1,3
4410,4411,Elizabeth Jenkins,64,Female,IT,Manager,42051.38,24,2,1
4411,4412,Elizabeth Archer,41,Female,Marketing,Analyst,63146.01,30,1,3
4412,4413,Allen Ward,56,Female,Engineering,Coordinator,63399.33,5,4,1
4413,4414,Alex Johnson,47,Female,IT,Manager,55822.92,27,4,1
4414,4415,Diana Simpson,30,Male,Operations,Analyst,75012.44,22,3,3
4415,4416,Bradley Wood,27,Female,Finance,Manager,74567.69,6,5,4
4416,4417,Charlotte Cummings,62,Female,IT,Engineer,83081.61,12,1,2
4417,4418,Sarah Pena,65,Female,Sales,Coordinator,29002.73,10,5,4
4418,4419,Teresa Reynolds,19,Male,Operations,Manager,71211.86,3,5,1
4419,4420,Jorge Diaz,35,Male,IT,Consultant,43558.48,8,1,1
4420,4421,Craig James,52,Male,HR,Analyst,68070.14,23,2,1
4421,4422,Samuel Bell,55,Male,IT,Manager,67767.75,28,3,4
4422,4423,Laura Douglas,43,Female,Finance,Consultant,84669.11,10,1,2
4423,4424,Stephanie Frey,43,Female,HR,Executive,78016.17,30,1,3
4424,4425,Rachel Carr,49,Male,Sales,Engineer,71076.99,22,1,4
4425,4426,Stephanie Young,64,Female,HR,Consultant,49995,20,2,1
4426,4427,Laura Scott,48,Male,Engineering,Executive,64451.02,5,5,4
4427,4428,Michelle Holden,41,Male,HR,Consultant,44172.06,22,2,2
4428,4429,Joseph Bishop,33,Female,Engineering,Coordinator,42548.12,8,1,1
4429,4430,Daniel Harris,31,Female,Engineering,Coordinator,43719.11,13,5,4
4430,4431,Jasmine Brown,50,Female,Marketing,Manager,97398.24,17,3,2
4431,4432,Cindy Williams,29,Male,Sales,Coordinator,61770.59,1,2,1
4432,4433,Thomas Williams,54,Female,Engineering,Analyst,72573.38,19,3,2
4433,4434,Paula Johnson MD,56,Female,Operations,Analyst,51820.59,20,5,4
4434,4435,Elizabeth Lawrence,34,Female,Engineering,Executive,101817.09,26,2,3
4435,4436,Erik Grant,47,Male,Operations,Consultant,45426.9,30,1,1
4436,4437,Kelly Saunders,54,Male,Engineering,Coordinator,82238.81,7,2,2
4437,4438,Russell Myers,28,Male,HR,Coordinator,77714.79,16,2,4
4438,4439,Jeremy Wallace,59,Male,Marketing,Coordinator,55612.28,11,3,2
4439,4440,Sydney George,33,Male,IT,Executive,66741.6,29,2,2
4440,4441,Jamie Hernandez,53,Male,Operations,Executive,56006.33,2,3,1
4441,4442,Brian Cross,35,Female,Engineering,Analyst,44264.94,8,4,1
4442,4443,Michelle Dennis,28,Female,Sales,Consultant,60811.75,8,4,4
4443,4444,Stanley Stout,42,Female,Sales,Consultant,63716.89,6,1,3
4444,4445,Brandon Woods,63,Female,Finance,Manager,68426.79,1,5,1
4445,4446,Paige Wood,30,Female,HR,Analyst,65987.93,13,4,2
4446,4447,Joseph Hines,28,Male,Engineering,Manager,66065.2,8,1,4
4447,4448,Mrs. Leslie Walton,63,Male,Sales,Coordinator,52399.37,12,4,4
4448,4449,Cheyenne Phillips,58,Male,IT,Engineer,86466.65,25,1,2
4449,4450,Valerie Whitaker,19,Male,Finance,Executive,64371.17,9,4,4
4450,4451,Michelle Mayer,54,Female,Engineering,Analyst,61324.58,21,1,1
4451,4452,Kelsey Strickland,58,Female,Engineering,Engineer,39502.69,24,2,3
4452,4453,Michael Garcia,46,Male,Sales,Consultant,35147.55,16,5,2
4453,4454,Jose Evans,36,Male,HR,Coordinator,60560.23,22,1,2
4454,4455,Julia Obrien,49,Female,HR,Manager,47845.11,28,1,1
4455,4456,Eduardo Barker,28,Male,Finance,Manager,20268.13,17,1,2
4456,4457,Christina Smith,29,Male,Engineering,Manager,71184.93,24,1,1
4457,4458,Angela Freeman,40,Female,Operations,Manager,58763.29,16,2,3
4458,4459,Adrian Mccann,21,Female,Marketing,Consultant,52254.26,10,1,4
4459,4460,Rebecca Frazier,24,Male,Sales,Analyst,42307.87,20,5,4
4460,4461,John Perez,36,Female,Finance,Manager,46049.24,14,3,3
4461,4462,Jason Porter,62,Female,Finance,Analyst,75592.87,10,3,4
4462,4463,George Henry,26,Male,IT,Consultant,54498.04,3,4,1
4463,4464,Melissa Tucker,20,Male,HR,Coordinator,66967.51,8,5,1
4464,4465,Jason Hughes,64,Male,HR,Analyst,68806.1,16,4,3
4465,4466,Glenda Mayer,60,Male,IT,Consultant,66458.44,26,4,4
4466,4467,Miranda Sullivan,23,Female,Finance,Consultant,43386.97,23,1,3
4467,4468,Donald Cabrera,38,Female,IT,Manager,50094.1,0,3,1
4468,4469,Shelby Thompson,52,Male,Sales,Coordinator,66794.22,6,4,2
4469,4470,James Evans,56,Male,Operations,Executive,67921.45,3,1,1
4470,4471,Kimberly Jacobs,47,Female,Finance,Coordinator,71024.05,9,5,4
4471,4472,Michael Walker,20,Male,IT,Engineer,67392.66,30,3,4
4472,4473,Molly Forbes,56,Female,Operations,Executive,27942.34,1,5,3
4473,4474,Natalie Hall,45,Male,Finance,Consultant,68774.97,21,1,2
4474,4475,Stephen Richards,47,Male,Sales,Analyst,52896.82,29,2,2
4475,4476,Anthony Thompson,31,Male,IT,Consultant,55563.2,24,2,3
4476,4477,Jessica Meyer,39,Female,Sales,Engineer,71457.83,27,2,1
4477,4478,Mark Norton,18,Male,Finance,Coordinator,86966.27,2,3,3
4478,4479,Julie James,37,Male,Sales,Consultant,60754.49,12,4,4
4479,4480,Amanda Daniel,56,Male,Engineering,Engineer,65032.98,21,3,3
4480,4481,David Dixon MD,54,Female,Finance,Engineer,69826.51,23,3,1
4481,4482,Kimberly Sullivan,26,Male,Operations,Manager,59745.24,14,4,2
4482,4483,Christina Ramirez,48,Male,HR,Executive,50861.27,30,5,4
4483,4484,Brian George,64,Male,Marketing,Executive,73878.38,27,1,1
4484,4485,Karen Bailey,47,Female,IT,Coordinator,99450.92,11,1,2
4485,4486,Brett Manning,36,Male,Marketing,Engineer,51900.28,17,5,2
4486,4487,Jessica Hoffman,56,Female,Engineering,Executive,77895.37,8,2,1
4487,4488,Dana Jones,44,Male,IT,Consultant,59816.58,2,3,3
4488,4489,Mark Harris,59,Male,Engineering,Manager,66758.82,27,2,2
4489,4490,Samantha Cook,45,Female,IT,Consultant,72455.35,17,3,1
4490,4491,Jacob Evans,31,Male,Finance,Manager,70480.79,30,2,2
4491,4492,Teresa Martin,50,Female,HR,Consultant,47704.27,28,4,2
4492,4493,Philip Hansen,35,Female,Finance,Coordinator,63567.33,20,2,3
4493,4494,Rhonda Ferguson,33,Male,Engineering,Analyst,81674.79,19,2,1
4494,4495,Victoria Brown,55,Male,Finance,Executive,107453.26,26,5,2
4495,4496,Timothy Maldonado,21,Female,IT,Manager,32101.17,11,5,4
4496,4497,Jessica Espinoza,54,Male,Finance,Analyst,70773.72,8,3,2
4497,4498,Michael Bailey,47,Female,Marketing,Manager,25626.03,18,1,3
4498,4499,Natasha Davis,32,Male,HR,Engineer,48808.7,4,1,1
4499,4500,Janice Graham,45,Male,Engineering,Executive,82907.34,9,2,1
4500,4501,James Turner,56,Male,Finance,Executive,67431.54,5,2,2
4501,4502,Catherine Johnson DDS,22,Female,IT,Executive,45919.89,8,4,2
4502,4503,Debra Rhodes,42,Male,HR,Engineer,57577.61,6,5,2
4503,4504,Lee Sullivan,36,Male,IT,Manager,50065.08,13,1,4
4504,4505,Angel Hays,51,Male,Marketing,Engineer,61368.7,12,2,3
4505,4506,Jasmine Lozano,40,Female,Finance,Engineer,50499,15,4,3
4506,4507,Abigail Stephens,24,Male,Finance,Analyst,57050.69,6,5,1
4507,4508,Devon Estes,51,Female,HR,Engineer,47434.99,26,2,3
4508,4509,Michelle Bond,62,Male,Marketing,Engineer,54611.41,18,3,1
4509,4510,Diana Douglas,24,Female,Sales,Executive,66423.71,19,1,3
4510,4511,Tony Meyer,50,Male,Sales,Analyst,68414.41,11,4,4
4511,4512,Tyler Mckee,24,Female,Operations,Coordinator,45665.03,15,3,1
4512,4513,Jared Sanders,24,Female,Sales,Coordinator,58394.89,13,4,4
4513,4514,Calvin Williams,45,Male,HR,Analyst,51039.68,19,2,3
4514,4515,Michael Davis,23,Female,Finance,Coordinator,55370.12,6,3,4
4515,4516,Bethany Simon,37,Male,Finance,Analyst,41285.11,30,2,4
4516,4517,Anthony Dorsey,63,Female,Marketing,Consultant,80985.91,6,4,3
4517,4518,Christine Mitchell,48,Female,Operations,Engineer,52156.9,30,3,4
4518,4519,Krystal Santos,59,Male,IT,Engineer,60787.44,30,1,1
4519,4520,Christopher Turner,50,Female,IT,Engineer,85065.86,29,1,2
4520,4521,Melissa Goodwin,53,Female,Engineering,Analyst,56682.22,19,1,3
4521,4522,Christine Guerra,62,Male,Operations,Executive,61442.41,18,2,4
4522,4523,Christine Fields,59,Male,Operations,Coordinator,49045.58,21,4,2
4523,4524,Adrian Rivas,18,Female,Sales,Consultant,65486.84,13,5,4
4524,4525,Thomas Jackson,18,Male,Engineering,Coordinator,77275.44,3,3,1
4525,4526,Heather Stevens,34,Male,HR,Consultant,47975.65,13,1,1
4526,4527,Steven Bowen,29,Female,Sales,Analyst,78934.34,16,3,2
4527,4528,Jennifer Garner,27,Male,Sales,Manager,33634.15,13,1,2
4528,4529,Meredith Branch,55,Male,Operations,Analyst,53438.51,27,4,3
4529,4530,Patrick Whitney,40,Male,IT,Manager,67434.85,28,4,4
4530,4531,Tammy Gonzalez,61,Female,IT,Coordinator,73615.49,14,5,4
4531,4532,Adam Martin,36,Female,HR,Manager,91394.01,2,1,4
4532,4533,Carl Perez,23,Female,Engineering,Coordinator,80210.58,1,2,1
4533,4534,Lorraine Smith,54,Male,HR,Manager,69887.67,14,3,1
4534,4535,David Schwartz,27,Female,Operations,Manager,91417.32,26,5,4
4535,4536,Jacqueline Jones,18,Male,Marketing,Coordinator,43224.23,23,1,1
4536,4537,Tony Stevens,44,Female,HR,Manager,66405.19,9,3,1
4537,4538,Robert Sexton,65,Female,Marketing,Analyst,53248.1,1,5,3
4538,4539,Joseph Jackson,63,Female,Marketing,Engineer,68191.27,30,4,4
4539,4540,Heather Hall,52,Female,Finance,Executive,77435.24,2,2,1
4540,4541,Robert Rios,37,Female,Finance,Consultant,25386.02,29,1,2
4541,4542,Gabriel Dawson,56,Male,Engineering,Manager,71930.63,9,3,4
4542,4543,Matthew Thomas,47,Male,HR,Manager,62722.77,23,5,3
4543,4544,Kyle Davila,33,Female,Operations,Coordinator,68603.86,28,3,2
4544,4545,Matthew Obrien,35,Male,Finance,Consultant,65032.49,18,5,2
4545,4546,Alyssa Lee,22,Female,Sales,Analyst,47675.76,27,2,3
4546,4547,Cassandra Davis,31,Male,HR,Analyst,56942.86,26,4,2
4547,4548,Ethan Roberts,28,Male,Operations,Executive,61774.77,18,2,1
4548,4549,Emily Mckee,59,Female,HR,Manager,52860.04,13,3,1
4549,4550,Kelly Thomas,63,Female,Finance,Analyst,66409.22,8,2,2
4550,4551,Tracey Martin,46,Male,HR,Executive,49861.86,30,1,4
4551,4552,Kelsey Hubbard,23,Male,Engineering,Executive,37333.07,6,4,3
4552,4553,Rachel Nunez,48,Male,Operations,Coordinator,61279.55,2,4,2
4553,4554,Mary Henson,32,Female,Finance,Engineer,43897.05,14,2,1
4554,4555,Joseph Garcia,48,Male,Finance,Coordinator,77782.93,17,2,2
4555,4556,Lisa Nichols,49,Female,Engineering,Manager,44884.25,22,2,2
4556,4557,Michael Fox,22,Male,HR,Consultant,60478.73,13,3,3
4557,4558,Melanie Vance,37,Male,Operations,Engineer,47339.09,22,5,4
4558,4559,Travis Durham,55,Female,Sales,Engineer,69824.17,19,1,1
4559,4560,Jessica Leach,20,Male,Engineering,Engineer,70283,20,4,2
4560,4561,Melanie Palmer,20,Female,Marketing,Manager,51485.97,22,1,3
4561,4562,Sierra Craig,50,Female,IT,Consultant,73874.11,23,5,3
4562,4563,Kevin Lowe PhD,55,Female,Marketing,Consultant,60396.25,4,1,3
4563,4564,Amanda Young,57,Male,IT,Executive,75022.16,7,3,3
4564,4565,Steven Ellis,55,Male,IT,Analyst,77069.22,7,3,3
4565,4566,Marissa Duke,46,Female,Sales,Consultant,81788.32,18,5,3
4566,4567,Cameron Smith,44,Female,Engineering,Coordinator,35640.28,2,4,2
4567,4568,Hayley Webster,40,Male,HR,Executive,70233.61,4,2,4
4568,4569,Michael Campos,58,Male,Engineering,Engineer,54510.15,23,4,2
4569,4570,John Jones,25,Male,IT,Executive,39732.45,30,4,3
4570,4571,James Edwards,30,Female,Sales,Consultant,70815.82,9,4,4
4571,4572,Melinda Brooks,24,Female,Marketing,Manager,67694.39,23,2,4
4572,4573,Brittany Wilson,37,Male,Finance,Manager,46183.52,19,2,1
4573,4574,Kristen Flores,34,Female,Marketing,Manager,60133.02,13,2,3
4574,4575,Donald Kline,19,Female,Sales,Coordinator,52756.7,26,5,2
4575,4576,Eric Stewart,65,Female,IT,Engineer,63455.38,25,2,4
4576,4577,Melissa King,22,Male,Sales,Engineer,42281.24,12,5,2
4577,4578,Kenneth Collins,48,Male,HR,Consultant,82655.68,17,3,4
4578,4579,Jacob Stanley,54,Female,Sales,Consultant,75193.8,10,5,2
4579,4580,Patrick Bishop,39,Female,HR,Executive,50004.6,29,2,3
4580,4581,Marissa Miller,22,Female,Operations,Analyst,76456.08,5,4,2
4581,4582,Andrew Torres,48,Male,Engineering,Manager,48506.39,7,3,2
4582,4583,James Clark,21,Male,Engineering,Executive,46620.62,16,1,4
4583,4584,Kevin Dawson,64,Female,IT,Engineer,58108.89,4,2,4
4584,4585,Wesley Henry,38,Male,Operations,Executive,46874.69,2,3,3
4585,4586,Mark Hardy,53,Male,IT,Manager,59789.68,15,4,3
4586,4587,Kristen Brown,26,Female,Operations,Executive,55589.46,13,1,3
4587,4588,Joseph Sanchez,57,Male,IT,Coordinator,57854.13,21,4,1
4588,4589,Tracy Campbell,29,Female,Finance,Analyst,56423.25,6,4,1
4589,4590,Michael Miller,57,Female,IT,Engineer,63110.53,0,2,1
4590,4591,Theresa Bryant,61,Female,HR,Coordinator,54568.93,4,5,2
4591,4592,James Mcdowell,50,Male,IT,Manager,61681.7,27,2,1
4592,4593,Gregory Moore,29,Female,Finance,Executive,63496.99,26,3,3
4593,4594,Erik Castillo,41,Male,IT,Engineer,42212.64,1,1,4
4594,4595,Alex Smith,27,Female,HR,Manager,32732.29,27,2,3
4595,4596,Patrick Frost,18,Female,HR,Executive,65550.76,24,4,2
4596,4597,Maurice Fitzpatrick,36,Male,Finance,Analyst,69254.79,20,2,3
4597,4598,Cathy Randolph,56,Male,IT,Analyst,72422.71,26,4,2
4598,4599,Christina Schwartz,59,Female,Finance,Engineer,52535.53,17,1,3
4599,4600,Kathleen Jones,28,Female,IT,Manager,28937.45,13,5,1
4600,4601,Sarah Miller,65,Male,Sales,Manager,72713.75,7,1,2
4601,4602,Lindsay Gordon,47,Female,HR,Coordinator,79529.74,4,3,4
4602,4603,Caleb Padilla,62,Male,Marketing,Executive,41119.95,2,1,3
4603,4604,Jeffery Flowers,20,Female,Marketing,Executive,15599.46,27,1,3
4604,4605,Tyrone Reyes,37,Female,IT,Consultant,57277.89,28,4,1
4605,4606,Donald Carter,36,Male,Sales,Engineer,53565.71,26,4,4
4606,4607,Bryan Knight,58,Female,Engineering,Executive,59783.66,0,1,4
4607,4608,Alexandra Robertson,54,Male,HR,Analyst,53845.65,20,5,3
4608,4609,Sara Walker,62,Female,IT,Executive,51871.44,29,1,2
4609,4610,Mrs. Elizabeth Petty,51,Male,IT,Executive,42469.78,18,1,3
4610,4611,Robert Wong,43,Male,IT,Coordinator,57444.62,8,3,2
4611,4612,Brian Dyer,29,Male,HR,Manager,73041.59,7,2,3
4612,4613,Gerald Brown,29,Female,Operations,Executive,42968.94,10,5,1
4613,4614,Lisa Conway,42,Male,HR,Analyst,51100.93,25,3,3
4614,4615,David Acevedo,51,Female,Finance,Analyst,78594.94,3,3,3
4615,4616,Jennifer Walls,32,Male,Marketing,Engineer,83053.06,24,5,3
4616,4617,Kathleen Smith,58,Male,Finance,Analyst,38075.03,17,5,3
4617,4618,Crystal Griffin,65,Female,IT,Consultant,49125.03,10,1,3
4618,4619,Douglas Hinton,29,Male,Engineering,Analyst,48392.42,5,4,3
4619,4620,Haley Wilson,58,Female,Finance,Consultant,98632.3,26,3,3
4620,4621,Michael Stark,47,Male,IT,Consultant,58634.45,21,3,4
4621,4622,Lindsay Thompson,21,Female,Engineering,Analyst,54014.21,29,4,4
4622,4623,Jill White,33,Female,HR,Manager,54916.09,27,5,3
4623,4624,Geoffrey Gray,48,Female,Sales,Analyst,59958.86,25,4,2
4624,4625,Joe Farmer,50,Male,HR,Analyst,67904.54,3,2,3
4625,4626,Holly Jackson,59,Male,HR,Analyst,56326.5,14,3,3
4626,4627,Thomas Patton MD,35,Female,HR,Consultant,59635.6,27,1,4
4627,4628,Lance Mckenzie,35,Female,Operations,Analyst,88124.99,17,4,1
4628,4629,Laurie Medina,33,Male,Operations,Engineer,60332.17,18,5,4
4629,4630,Jonathan Silva,57,Male,HR,Manager,56681.38,17,5,2
4630,4631,Louis Haley,43,Female,IT,Coordinator,70890.9,2,3,3
4631,4632,Adam Aguirre,61,Female,Finance,Manager,49123.19,11,5,3
4632,4633,Colin Jones,43,Female,Engineering,Analyst,56932.01,24,3,1
4633,4634,Brenda Wright,18,Male,Engineering,Coordinator,82154.86,19,5,2
4634,4635,Stephanie Ellis,64,Female,Engineering,Engineer,87026.67,10,2,3
4635,4636,Cassandra Holmes,64,Male,Sales,Manager,63811.41,11,2,4
4636,4637,Lacey Edwards,27,Male,Sales,Coordinator,72261.18,18,4,2
4637,4638,Amy Taylor,31,Female,Engineering,Manager,55064.43,10,4,2
4638,4639,Tracy Wilcox,38,Male,HR,Executive,52132.9,20,4,1
4639,4640,Chad Brown PhD,62,Female,Engineering,Executive,55398.47,3,4,1
4640,4641,Billy Ochoa,50,Female,Finance,Executive,52392.28,20,2,3
4641,4642,Joshua Gill,32,Male,Sales,Coordinator,63177.19,28,4,4
4642,4643,Hannah Rodriguez,40,Female,Sales,Consultant,61203.63,11,5,2
4643,4644,Daniel Washington,20,Male,IT,Coordinator,42769.49,6,5,1
4644,4645,Jennifer Williams,24,Male,HR,Executive,72560.28,24,2,1
4645,4646,Christina Martinez,31,Male,Marketing,Analyst,84482.81,24,3,4
4646,4647,Samantha Dixon,28,Female,HR,Executive,45421.34,12,2,2
4647,4648,Karen Powell,47,Male,Operations,Executive,85816.3,30,1,1
4648,4649,Justin Martin,55,Female,Marketing,Engineer,51079.14,27,1,4
4649,4650,Robin Nelson,64,Female,HR,Manager,50069,6,1,3
4650,4651,Victoria Colon,57,Male,IT,Executive,55564.17,6,1,2
4651,4652,Matthew Wagner,58,Male,Engineering,Coordinator,85431.53,18,1,3
4652,4653,Sandra Rowe,34,Male,Operations,Consultant,56391.17,7,3,4
4653,4654,Joseph Barnett,47,Male,IT,Executive,72911.94,15,1,1
4654,4655,Michael Martin,26,Female,Finance,Engineer,37449.69,26,4,1
4655,4656,Brian Dixon,37,Female,Operations,Engineer,67990.3,28,2,2
4656,4657,Richard Johnson,64,Male,Operations,Executive,80307.95,20,1,2
4657,4658,John Smith,46,Male,Operations,Manager,73556.87,16,4,3
4658,4659,Joshua Kennedy,43,Female,Sales,Executive,48682.7,24,4,3
4659,4660,Katherine Herrera,48,Male,Marketing,Consultant,73578.05,28,2,3
4660,4661,Heather Rivera,41,Male,HR,Engineer,69869.94,4,5,1
4661,4662,Aaron Mullins,61,Male,Finance,Consultant,91070.21,26,3,2
4662,4663,Erik Duncan,62,Female,IT,Engineer,55545.78,1,1,1
4663,4664,Michael Beard,25,Female,Marketing,Coordinator,39862.44,4,5,1
4664,4665,Sandra Nichols,55,Male,Marketing,Coordinator,98376.46,14,1,2
4665,4666,Carrie May,60,Male,Operations,Coordinator,47698.52,23,4,2
4666,4667,Kristy Brewer,19,Female,Operations,Analyst,44613.9,7,4,1
4667,4668,Dr. Joseph Campbell DDS,39,Female,IT,Engineer,78617.47,22,1,4
4668,4669,Vickie Robertson,35,Male,Operations,Executive,77556.45,11,5,4
4669,4670,Mr. Michael Myers,43,Female,Marketing,Coordinator,57118.23,7,5,2
4670,4671,James Lang,29,Female,Sales,Executive,88906.39,15,1,2
4671,4672,John Fletcher,51,Male,HR,Manager,30359.55,26,5,1
4672,4673,Melissa Harmon,18,Female,Finance,Engineer,66434.01,17,3,3
4673,4674,Jacob Reyes,40,Male,Marketing,Coordinator,32053.69,1,4,2
4674,4675,Ryan Duffy,59,Male,Engineering,Analyst,82161.47,2,4,1
4675,4676,Andrew Carroll,23,Male,Engineering,Coordinator,41407.75,26,4,3
4676,4677,Justin Martin,54,Female,Marketing,Executive,4039.42,5,5,4
4677,4678,Wayne Smith,23,Male,IT,Consultant,62723.35,4,1,4
4678,4679,Eric Odom,48,Male,IT,Coordinator,38108.31,23,2,1
4679,4680,Erin Moore,46,Male,HR,Consultant,77861.93,13,3,2
4680,4681,Lauren Pratt,35,Female,Marketing,Consultant,63215.2,23,5,2
4681,4682,Bryan Bell,25,Female,Finance,Manager,58257.28,6,5,3
4682,4683,Jason Gonzalez,37,Female,Finance,Engineer,40980.05,6,1,3
4683,4684,Jermaine Morgan,42,Male,IT,Engineer,60171.78,22,2,4
4684,4685,Luke Davis,61,Male,Operations,Analyst,47356.45,28,2,3
4685,4686,Taylor Tran,23,Female,Marketing,Analyst,41937.52,30,4,1
4686,4687,Victoria Mueller,64,Male,HR,Consultant,79379.13,2,1,1
4687,4688,Tyler Vaughan,21,Female,Sales,Analyst,72385.36,27,3,4
4688,4689,Cynthia Mueller,63,Male,Operations,Coordinator,66781.24,26,4,3
4689,4690,Marie Jones,47,Male,Sales,Analyst,48302.04,12,5,2
4690,4691,Mark Weiss,42,Male,Sales,Manager,51702.21,20,3,3
4691,4692,Joseph Escobar,51,Female,Marketing,Engineer,60783.48,3,4,1
4692,4693,Morgan Houston,23,Male,Operations,Executive,76910.73,22,1,3
4693,4694,Angela Hayes,21,Male,HR,Coordinator,50058.26,10,5,2
4694,4695,Susan Miller,53,Female,Operations,Executive,52300.51,8,1,2
4695,4696,Elizabeth Schmidt,41,Male,Engineering,Consultant,77545.4,20,1,3
4696,4697,Chelsea Lopez,63,Male,HR,Analyst,44081.36,17,5,2
4697,4698,Dawn Graham,24,Female,Finance,Coordinator,66994.66,18,1,3
4698,4699,Mrs. Patricia Jordan,63,Female,Operations,Consultant,11127.98,26,5,3
4699,4700,Heather Walls,31,Male,Operations,Executive,72898.83,24,5,2
4700,4701,Stephanie Taylor,18,Male,HR,Analyst,64347.6,30,3,1
4701,4702,Alexis Elliott,57,Female,Engineering,Engineer,49478.62,19,3,1
4702,4703,Dylan Hansen,51,Male,Sales,Engineer,77720.83,7,2,3
4703,4704,Jacob Ross,19,Female,HR,Executive,32654.4,15,2,4
4704,4705,Michael Lang,49,Male,HR,Manager,45260.53,28,1,4
4705,4706,Christine Bailey,24,Female,Marketing,Manager,73329.68,23,3,2
4706,4707,Jacob Garcia,64,Female,Sales,Manager,57113.35,5,3,4
4707,4708,Yesenia Carroll,47,Female,Engineering,Engineer,52661.87,10,3,4
4708,4709,Mrs. Sydney Barrett,25,Female,Marketing,Manager,53511.76,7,2,1
4709,4710,Diana Fields,19,Male,Marketing,Coordinator,72492.09,8,3,4
4710,4711,Ashley Scott,61,Female,Marketing,Executive,82896.1,3,4,3
4711,4712,Eric Carter,56,Female,Finance,Analyst,82002.17,18,4,3
4712,4713,Dorothy Thompson,49,Male,Engineering,Consultant,72955.08,24,2,4
4713,4714,Diane Lopez,41,Male,Sales,Consultant,56110.4,5,5,3
4714,4715,Kristy Edwards,21,Female,Sales,Engineer,64593.69,9,4,3
4715,4716,Robert Reed,58,Female,HR,Analyst,90589.14,16,2,1
4716,4717,Melanie Harris,34,Female,Operations,Executive,80366.98,29,4,3
4717,4718,Trevor Fox,65,Female,HR,Coordinator,65549.46,21,1,3
4718,4719,Anthony Briggs,48,Male,Finance,Coordinator,77727.83,28,3,2
4719,4720,Daniel Young,45,Male,Marketing,Manager,63824.99,26,3,3
4720,4721,John Wagner,28,Male,IT,Executive,56649.25,0,4,1
4721,4722,Lori Sharp,61,Female,Marketing,Manager,51913.07,22,3,4
4722,4723,Jennifer Gonzales,19,Female,Finance,Coordinator,66071.71,5,2,2
4723,4724,Robin Anderson,41,Female,Marketing,Coordinator,78056.28,20,3,2
4724,4725,Isaac Jackson,54,Male,Operations,Engineer,66595.59,3,5,2
4725,4726,George Haley,65,Female,HR,Coordinator,24253.37,27,2,3
4726,4727,Amber Smith,43,Female,Marketing,Engineer,64509.08,20,4,2
4727,4728,David Dickerson,51,Male,Engineering,Engineer,45012.16,14,5,3
4728,4729,Carrie Gibson,64,Male,Engineering,Engineer,56036.09,12,3,2
4729,4730,Katelyn Aguirre,34,Female,Engineering,Executive,49988.5,0,5,4
4730,4731,Dr. Anthony Watson,19,Male,Operations,Executive,83445.04,5,1,3
4731,4732,Nicholas Lopez,22,Male,Marketing,Analyst,55498.22,3,3,4
4732,4733,Peter Murray,44,Female,Operations,Analyst,53042.24,16,5,4
4733,4734,Kelly Rogers,27,Female,Sales,Executive,49074.09,10,5,2
4734,4735,Daniel Gonzalez,57,Female,Operations,Consultant,62816.88,24,4,1
4735,4736,Matthew Avila,48,Female,Engineering,Manager,76323.39,30,2,2
4736,4737,Melissa Sims,18,Female,Operations,Analyst,68169.39,3,5,3
